split,camera,use,elevation_deg,bearing_deg,range_m,vials,bench,lab_varied,light,dark,degraded,selected_for_training
orbit_train,orbit,train,38.3,190.0,1.05,17,scatter,1,1.125,0,0,0
orbit_train,orbit,train,65.6,351.0,1.12,5,as built,1,0.989,0,0,0
orbit_train,orbit,train,44.9,294.5,1.3,8,scatter,1,0.628,0,0,0
orbit_train,orbit,train,44.3,30.7,2.05,16,scatter,1,1.101,0,1,1
orbit_train,orbit,train,45.3,332.0,1.28,53,rows,1,1.304,0,0,0
orbit_train,orbit,train,34.7,210.9,2.2,23,crowd,0,0.632,0,0,0
orbit_train,orbit,train,48.4,186.0,1.45,5,scatter,1,0.703,0,0,0
orbit_train,orbit,train,43.5,187.6,1.8,2,cluster,0,0.787,0,0,0
orbit_train,orbit,train,43.1,55.6,1.42,14,cluster,1,0.975,0,1,0
orbit_train,orbit,train,46.7,139.8,1.19,10,scatter,1,0.84,0,0,0
orbit_train,orbit,train,84.2,23.3,1.05,8,clusters,1,1.034,0,0,0
orbit_train,orbit,train,47.5,170.0,1.28,8,cluster,1,0.625,0,1,0
orbit_train,orbit,train,82.6,166.2,1.75,8,as built,0,1.369,0,0,1
orbit_train,orbit,train,72.4,326.2,2.02,32,crowd,0,0.984,0,0,1
orbit_train,orbit,train,76.9,79.1,1.75,14,scatter,0,1.227,0,0,0
orbit_train,orbit,train,72.7,103.4,1.33,12,cluster,1,0.778,0,1,0
orbit_train,orbit,train,31.1,289.7,2.65,19,scatter,1,0.635,0,0,0
orbit_train,orbit,train,59.3,226.1,1.87,11,scatter,1,0.826,0,0,1
orbit_train,orbit,train,44.6,257.2,2.28,12,clusters,1,1.168,0,0,0
orbit_train,orbit,train,62.9,262.1,2.16,6,cluster,1,1.307,0,0,1
orbit_train,orbit,train,87.7,18.3,1.26,6,scatter,0,0.643,0,0,0
orbit_train,orbit,train,37.2,297.7,2.8,47,scatter,1,1.377,0,1,0
orbit_train,orbit,train,80.2,29.4,1.82,9,rows,1,0.813,0,0,1
orbit_train,orbit,train,55.7,44.6,1.1,15,cluster,1,1.329,0,0,0
orbit_train,orbit,train,50.6,38.8,1.25,4,scatter,0,1.304,0,0,0
orbit_train,orbit,train,37.6,270.6,1.87,49,crowd,1,0.914,0,0,0
orbit_train,orbit,train,65.8,306.3,1.65,9,scatter,0,0.985,0,1,0
orbit_train,orbit,train,53.8,14.2,1.97,46,clusters,1,0.862,0,0,1
orbit_train,orbit,train,82.1,290.4,1.06,43,clusters,0,1.422,0,1,0
orbit_train,orbit,train,66.7,205.1,1.5,13,scatter,1,1.419,0,0,0
orbit_train,orbit,train,49.3,34.1,2.28,20,crowd,1,1.038,0,0,1
orbit_train,orbit,train,34.5,234.9,2.29,39,rows,0,0.804,0,0,0
orbit_train,orbit,train,71.7,38.1,1.65,9,scatter,1,0.82,0,0,0
orbit_train,orbit,train,58.8,78.2,2.01,14,scatter,0,1.274,0,0,0
orbit_train,orbit,train,83.4,315.2,1.43,28,scatter,1,0.746,0,0,0
orbit_train,orbit,train,33.3,129.0,2.12,15,clusters,1,0.952,0,0,0
orbit_train,orbit,train,81.9,39.3,1.77,4,scatter,0,1.272,0,0,1
orbit_train,orbit,train,42.6,123.1,2.66,14,scatter,1,1.265,0,0,0
orbit_train,orbit,train,44.2,342.8,1.05,8,cluster,1,0.945,0,0,0
orbit_train,orbit,train,33.6,174.3,2.31,17,scatter,0,1.017,0,0,0
orbit_train,orbit,train,51.0,105.9,1.87,19,scatter,1,0.762,0,1,1
orbit_train,orbit,train,74.9,271.7,1.03,14,clusters,0,1.445,0,0,0
orbit_train,orbit,train,61.9,19.3,1.48,41,scatter,1,1.261,0,0,0
orbit_train,orbit,train,58.7,172.3,1.41,31,scatter,1,0.718,0,0,0
orbit_train,orbit,train,87.8,326.6,1.91,11,scatter,1,1.441,0,0,1
orbit_train,orbit,train,74.6,213.8,1.86,10,cluster,1,1.368,0,0,1
orbit_train,orbit,train,38.0,95.2,1.45,8,as built,0,1.284,0,0,0
orbit_train,orbit,train,85.5,46.9,1.84,25,crowd,1,0.634,0,0,1
orbit_train,orbit,train,56.5,263.5,1.93,7,as built,1,0.829,0,0,1
orbit_train,orbit,train,48.6,235.7,1.47,3,scatter,1,1.432,0,1,0
orbit_train,orbit,train,72.0,349.1,1.69,10,cluster,1,1.444,0,0,0
orbit_train,orbit,train,62.6,268.9,1.56,5,as built,1,1.01,0,0,0
orbit_train,orbit,train,41.9,230.4,2.28,6,scatter,1,1.193,0,0,0
orbit_train,orbit,train,75.9,298.6,1.29,28,clusters,1,1.229,0,0,0
orbit_train,orbit,train,38.3,329.8,2.39,33,clusters,1,0.974,0,1,0
orbit_train,orbit,train,46.8,108.8,1.81,25,rows,1,0.882,0,1,0
orbit_train,orbit,train,84.8,33.5,1.51,22,cluster,0,1.138,0,0,0
orbit_train,orbit,train,77.7,34.9,1.71,32,clusters,1,1.095,0,0,0
orbit_train,orbit,train,63.2,55.2,1.14,15,scatter,0,0.889,0,0,0
orbit_train,orbit,train,60.3,272.3,1.72,15,clusters,1,1.205,0,0,0
orbit_train,orbit,train,79.6,278.6,1.42,6,cluster,1,0.683,0,1,0
orbit_train,orbit,train,72.2,298.8,1.36,3,scatter,1,0.693,0,1,0
orbit_train,orbit,train,34.1,214.3,1.15,10,rows,1,0.784,0,0,0
orbit_train,orbit,train,78.5,3.0,1.73,10,scatter,1,1.334,0,0,0
orbit_train,orbit,train,31.7,144.7,2.46,10,cluster,1,0.878,0,1,0
orbit_train,orbit,train,77.9,123.2,1.27,11,as built,1,0.649,0,1,0
orbit_train,orbit,train,35.2,355.4,2.02,16,cluster,1,1.016,0,0,0
orbit_train,orbit,train,30.3,87.4,1.5,24,cluster,1,0.597,0,0,0
orbit_train,orbit,train,87.8,73.6,1.83,8,clusters,1,0.979,0,1,1
orbit_train,orbit,train,50.9,220.6,1.72,26,rows,1,0.553,0,1,0
orbit_train,orbit,train,72.9,304.4,1.62,27,clusters,0,1.037,0,0,0
orbit_train,orbit,train,79.7,16.6,1.2,9,cluster,1,1.03,0,0,0
orbit_train,orbit,train,71.0,66.2,1.98,5,scatter,1,0.799,0,0,1
orbit_train,orbit,train,61.7,174.1,2.06,41,rows,0,0.922,0,1,1
orbit_train,orbit,train,32.5,43.2,1.22,16,scatter,1,1.268,0,0,0
orbit_train,orbit,train,77.3,65.3,1.36,7,scatter,1,0.938,0,1,0
orbit_train,orbit,train,49.1,188.6,1.93,17,cluster,1,0.595,0,0,0
orbit_train,orbit,train,77.4,249.8,1.27,4,scatter,0,1.14,0,0,0
orbit_train,orbit,train,39.6,355.5,1.43,24,as built,1,1.245,0,0,0
orbit_train,orbit,train,32.8,92.4,1.39,28,clusters,1,0.574,0,0,0
orbit_train,orbit,train,83.7,142.5,1.05,4,scatter,1,0.903,0,0,0
orbit_train,orbit,train,74.5,164.6,1.59,7,scatter,0,1.144,0,0,0
orbit_train,orbit,train,75.2,169.4,1.11,3,scatter,0,1.44,0,1,0
orbit_train,orbit,train,32.9,63.8,3.41,22,crowd,0,0.976,0,0,1
orbit_train,orbit,train,32.8,212.4,1.91,22,scatter,0,0.832,0,0,0
orbit_train,orbit,train,32.7,231.4,2.41,14,scatter,1,1.102,0,0,0
orbit_train,orbit,train,74.5,124.6,1.75,10,cluster,1,1.192,0,1,0
orbit_train,orbit,train,78.1,151.3,1.87,11,cluster,1,0.583,0,0,1
orbit_train,orbit,train,33.5,184.2,3.47,15,rows,1,0.705,0,0,1
orbit_train,orbit,train,33.2,60.2,2.92,17,scatter,1,0.785,0,0,1
orbit_train,orbit,train,37.7,225.3,2.29,6,scatter,1,0.883,0,0,0
orbit_train,orbit,train,33.0,77.4,1.33,7,as built,0,1.255,0,0,0
orbit_train,orbit,train,86.9,8.6,1.22,1,scatter,1,1.326,0,0,0
orbit_train,orbit,train,81.0,231.0,1.56,32,cluster,1,0.701,0,0,0
orbit_train,orbit,train,39.7,38.4,1.59,21,as built,0,1.258,0,0,0
orbit_train,orbit,train,64.3,72.2,1.82,15,scatter,1,0.669,0,0,1
orbit_train,orbit,train,32.6,169.1,2.6,6,scatter,1,1.003,0,1,0
orbit_train,orbit,train,40.1,48.3,2.73,17,scatter,1,0.74,0,1,1
orbit_train,orbit,train,49.7,266.3,2.29,48,crowd,1,1.278,0,0,1
orbit_train,orbit,train,70.4,278.3,1.4,18,clusters,1,0.589,0,0,0
orbit_train,orbit,train,62.0,34.3,1.24,7,scatter,1,1.348,0,0,0
orbit_train,orbit,train,59.1,27.8,1.34,13,clusters,1,0.761,0,1,0
orbit_train,orbit,train,48.6,120.2,2.21,30,rows,0,1.21,0,1,1
orbit_train,orbit,train,51.7,299.6,2.3,17,as built,1,0.551,0,0,0
orbit_train,orbit,train,32.9,353.7,2.42,18,scatter,0,0.959,0,1,0
orbit_train,orbit,train,79.8,160.9,1.56,7,scatter,0,1.404,0,0,0
orbit_train,orbit,train,35.9,127.2,2.83,36,crowd,1,0.995,0,1,0
orbit_train,orbit,train,60.4,327.1,2.13,5,clusters,0,0.631,0,0,1
orbit_train,orbit,train,78.9,17.6,1.48,8,scatter,0,0.898,0,1,0
orbit_train,orbit,train,54.1,253.3,2.26,10,cluster,1,0.94,0,0,0
orbit_train,orbit,train,33.8,249.3,1.16,16,cluster,0,0.743,0,1,0
orbit_train,orbit,train,60.3,183.3,1.99,18,clusters,1,0.708,0,0,1
orbit_train,orbit,train,39.4,27.6,2.62,12,as built,1,1.256,0,0,1
orbit_train,orbit,train,41.6,197.6,1.97,9,scatter,1,1.219,0,0,0
orbit_train,orbit,train,75.1,273.4,1.27,5,scatter,0,0.669,0,0,0
orbit_train,orbit,train,48.2,288.2,1.81,56,scatter,1,1.202,0,0,0
orbit_train,orbit,train,37.4,269.4,1.47,4,clusters,1,0.671,0,0,0
orbit_train,orbit,train,59.6,242.4,1.82,11,scatter,1,1.306,0,1,0
orbit_train,orbit,train,53.2,48.0,2.2,33,rows,1,1.256,0,0,1
orbit_train,orbit,train,48.4,306.5,2.33,9,scatter,1,1.173,0,1,1
orbit_train,orbit,train,38.4,281.1,1.43,15,scatter,1,1.013,0,0,0
orbit_train,orbit,train,49.2,168.7,1.71,7,scatter,1,0.594,0,0,0
orbit_train,orbit,train,51.3,344.2,1.75,31,clusters,1,0.627,0,0,1
orbit_train,orbit,train,45.9,212.3,1.7,28,cluster,1,1.095,0,0,0
orbit_train,orbit,train,37.9,204.8,1.56,10,scatter,1,1.156,0,0,0
orbit_train,orbit,train,83.9,189.9,1.82,6,as built,1,1.043,0,0,1
orbit_train,orbit,train,48.4,161.7,2.44,13,clusters,1,0.771,0,1,0
orbit_train,orbit,train,42.6,316.6,2.33,2,cluster,1,0.608,0,0,0
orbit_train,orbit,train,67.3,264.4,1.59,12,scatter,1,0.922,0,0,0
orbit_train,orbit,train,44.9,328.3,2.56,36,crowd,0,1.45,0,0,0
orbit_train,orbit,train,70.4,81.0,1.4,4,scatter,1,0.574,0,0,0
orbit_train,orbit,train,68.4,44.0,1.41,55,rows,0,0.627,0,1,0
orbit_train,orbit,train,85.8,157.9,1.93,12,scatter,1,0.926,0,0,1
orbit_train,orbit,train,33.3,315.8,3.38,79,crowd,1,0.954,0,0,0
orbit_train,orbit,train,31.5,283.8,2.8,13,scatter,1,1.383,0,0,0
orbit_train,orbit,train,55.2,317.5,1.84,20,scatter,1,0.957,0,0,1
orbit_train,orbit,train,34.0,183.9,1.07,5,scatter,0,1.264,0,0,0
orbit_train,orbit,train,74.2,115.1,1.13,8,cluster,1,0.914,0,1,0
orbit_train,orbit,train,40.3,339.6,1.81,17,scatter,0,1.211,0,0,0
orbit_train,orbit,train,72.6,114.7,1.59,3,scatter,1,1.236,0,1,0
orbit_train,orbit,train,36.6,247.6,2.11,7,scatter,0,1.274,0,1,0
orbit_train,orbit,train,43.2,322.4,1.13,3,scatter,1,1.396,0,0,0
orbit_train,orbit,train,55.5,281.7,1.2,8,as built,1,0.985,0,1,0
orbit_train,orbit,train,80.2,134.1,1.02,2,scatter,1,0.771,0,0,0
orbit_train,orbit,train,51.9,252.0,2.13,26,rows,1,1.393,0,1,0
orbit_train,orbit,train,38.6,221.5,1.42,8,scatter,1,0.908,0,0,0
orbit_train,orbit,train,50.4,16.4,1.09,1,rows,1,0.806,0,0,0
orbit_train,orbit,train,42.8,48.7,1.8,10,scatter,1,1.387,0,0,1
orbit_train,orbit,train,51.8,76.8,1.15,13,clusters,1,0.768,0,0,0
orbit_train,orbit,train,41.4,195.1,1.27,19,as built,0,0.636,0,0,0
orbit_train,orbit,train,57.3,283.4,1.85,42,scatter,1,0.803,0,1,0
orbit_train,orbit,train,47.6,23.0,2.35,49,clusters,1,1.062,0,0,1
orbit_train,orbit,train,61.5,154.9,2.04,46,rows,1,0.826,0,0,1
orbit_train,orbit,train,55.4,55.5,2.28,21,scatter,1,0.748,0,0,1
orbit_train,orbit,train,48.7,337.9,1.13,9,as built,1,0.638,0,1,0
orbit_train,orbit,train,72.3,222.9,1.19,4,clusters,0,1.2,0,0,0
orbit_train,orbit,train,34.3,158.1,2.48,12,scatter,1,0.945,0,1,0
orbit_train,orbit,train,33.6,249.8,1.42,28,scatter,1,0.977,0,0,0
orbit_train,orbit,train,57.7,245.1,1.87,7,scatter,1,0.814,0,0,0
orbit_train,orbit,train,41.2,111.9,2.64,8,rows,1,0.985,0,0,1
orbit_train,orbit,train,62.9,280.5,1.35,28,cluster,1,1.21,0,0,0
orbit_train,orbit,train,45.0,125.3,1.21,7,cluster,1,1.386,0,0,0
orbit_train,orbit,train,63.3,61.3,1.62,28,clusters,1,0.789,0,1,0
orbit_train,orbit,train,38.0,237.5,2.93,24,scatter,0,1.304,0,0,0
orbit_train,orbit,train,56.9,26.9,1.14,9,scatter,1,0.785,0,0,0
orbit_train,orbit,train,63.5,311.0,1.48,61,crowd,1,1.435,0,0,0
orbit_train,orbit,train,45.4,322.5,1.91,22,clusters,1,1.001,0,0,0
orbit_train,orbit,train,65.6,248.7,1.4,17,cluster,1,0.582,0,0,0
orbit_train,orbit,train,71.5,189.2,1.52,43,rows,0,1.013,0,0,0
orbit_train,orbit,train,82.3,122.2,1.51,11,cluster,1,1.318,0,1,0
orbit_train,orbit,train,42.0,121.7,2.34,21,crowd,0,1.428,0,0,0
orbit_train,orbit,train,59.0,94.6,1.88,5,scatter,0,0.56,0,1,0
orbit_train,orbit,train,83.9,30.4,1.01,3,clusters,1,0.76,0,1,0
orbit_train,orbit,train,30.6,185.0,3.45,7,cluster,0,0.841,0,0,0
orbit_train,orbit,train,33.8,17.8,3.0,53,scatter,0,1.396,0,1,1
orbit_train,orbit,train,57.1,84.1,1.76,51,rows,1,1.222,0,0,0
orbit_train,orbit,train,57.9,14.9,2.14,64,crowd,0,1.416,0,0,1
orbit_train,orbit,train,75.0,178.4,1.41,36,scatter,1,1.302,0,0,0
orbit_train,orbit,train,79.6,105.9,1.62,5,as built,0,0.856,0,0,1
orbit_train,orbit,train,55.2,287.6,1.25,3,rows,1,0.987,0,0,0
orbit_train,orbit,train,35.1,112.4,1.28,18,cluster,1,0.859,0,1,0
orbit_train,orbit,train,60.3,111.8,1.99,4,scatter,1,0.772,0,0,1
orbit_train,orbit,train,34.7,5.7,2.01,24,scatter,0,0.583,0,0,0
orbit_train,orbit,train,72.1,334.7,1.64,5,cluster,1,0.996,0,1,0
orbit_train,orbit,train,76.0,337.5,1.64,34,scatter,0,1.032,0,0,0
orbit_train,orbit,train,76.0,114.7,1.65,53,crowd,1,0.85,0,0,1
orbit_train,orbit,train,56.5,62.1,1.68,6,scatter,1,0.815,0,1,0
orbit_train,orbit,train,75.4,205.6,1.2,7,scatter,1,0.953,0,0,0
orbit_train,orbit,train,44.0,285.2,1.98,21,cluster,1,0.764,0,1,0
orbit_train,orbit,train,47.9,179.3,2.1,10,clusters,1,1.388,0,0,0
orbit_train,orbit,train,65.6,297.5,1.63,25,scatter,1,0.947,0,0,0
orbit_train,orbit,train,54.2,13.6,1.03,6,clusters,1,0.73,0,0,0
orbit_train,orbit,train,32.1,294.9,2.29,29,scatter,1,1.028,0,0,0
orbit_train,orbit,train,75.2,212.0,1.12,18,scatter,1,0.967,0,0,0
orbit_train,orbit,train,46.0,108.6,1.94,6,scatter,0,0.665,0,1,0
orbit_train,orbit,train,84.4,224.2,1.77,2,scatter,0,1.201,0,1,1
orbit_train,orbit,train,49.9,336.5,1.41,8,as built,0,1.279,0,1,0
orbit_train,orbit,train,65.7,118.3,1.11,41,crowd,1,0.712,0,0,0
orbit_train,orbit,train,58.6,57.0,1.02,4,scatter,1,0.856,0,0,0
orbit_train,orbit,train,55.0,354.8,1.27,19,scatter,1,0.606,0,0,0
orbit_train,orbit,train,37.6,166.8,2.67,67,crowd,0,0.624,0,0,0
orbit_train,orbit,train,39.0,59.4,2.88,49,rows,1,0.732,0,0,1
orbit_train,orbit,train,71.0,205.3,1.4,10,scatter,1,1.172,0,0,0
orbit_train,orbit,train,49.0,36.3,1.92,14,as built,1,1.145,0,0,0
orbit_train,orbit,train,34.1,305.4,2.79,11,as built,0,1.372,0,1,0
orbit_train,orbit,train,59.1,313.3,1.49,12,cluster,1,0.72,0,0,0
orbit_train,orbit,train,80.9,164.1,1.21,5,cluster,0,0.78,0,0,0
orbit_train,orbit,train,33.9,305.5,2.09,22,clusters,1,1.449,0,0,0
orbit_train,orbit,train,60.1,272.9,1.17,5,cluster,1,0.704,0,0,0
orbit_train,orbit,train,84.7,312.5,1.32,12,as built,0,1.058,0,0,0
orbit_train,orbit,train,52.3,104.2,1.56,8,scatter,0,1.278,0,0,0
orbit_train,orbit,train,81.6,225.0,1.54,3,as built,1,0.565,0,1,0
orbit_train,orbit,train,37.6,167.1,2.51,13,as built,1,0.745,0,0,0
orbit_train,orbit,train,43.1,164.7,1.26,26,scatter,0,0.856,0,1,0
orbit_train,orbit,train,53.4,180.8,1.5,12,cluster,0,1.194,0,0,0
orbit_train,orbit,train,72.9,138.0,1.81,2,cluster,1,1.399,0,1,1
orbit_train,orbit,train,40.2,31.8,2.68,38,clusters,1,0.708,0,0,1
orbit_train,orbit,train,43.3,307.3,2.12,19,as built,1,1.024,0,1,0
orbit_train,orbit,train,38.3,288.8,1.56,26,rows,0,0.669,0,1,0
orbit_train,orbit,train,39.6,96.8,1.98,7,crowd,0,1.129,0,1,0
orbit_train,orbit,train,56.6,29.0,2.14,69,crowd,1,1.19,0,0,1
orbit_train,orbit,train,39.5,23.4,2.66,28,crowd,1,0.871,0,0,1
orbit_train,orbit,train,78.1,216.8,1.59,5,cluster,1,0.704,0,0,0
orbit_train,orbit,train,51.8,4.5,1.53,11,scatter,1,0.733,0,1,0
orbit_train,orbit,train,40.0,214.5,1.8,20,rows,0,0.585,0,0,0
orbit_train,orbit,train,83.4,122.4,1.3,10,cluster,0,0.625,0,0,0
orbit_train,orbit,train,43.9,282.8,2.56,47,clusters,0,0.712,0,1,0
orbit_train,orbit,train,45.7,33.0,2.41,11,clusters,0,1.268,0,1,0
orbit_train,orbit,train,84.9,54.1,1.36,1,cluster,1,0.932,0,0,0
orbit_train,orbit,train,72.8,79.2,1.43,33,scatter,1,1.247,0,0,0
orbit_train,orbit,train,64.3,98.2,1.94,10,as built,1,0.901,0,0,1
orbit_train,orbit,train,69.5,126.4,1.26,32,clusters,0,0.633,0,0,0
orbit_train,orbit,train,36.0,178.2,2.15,26,scatter,1,1.159,0,0,0
orbit_train,orbit,train,75.5,71.8,1.81,13,rows,1,1.117,0,1,1
orbit_train,orbit,train,58.3,229.0,1.56,15,clusters,0,1.16,0,1,0
orbit_train,orbit,train,37.8,323.6,2.69,59,clusters,0,0.827,0,0,0
orbit_train,orbit,train,74.5,241.8,1.91,17,rows,0,1.18,0,0,1
orbit_train,orbit,train,65.4,236.6,1.16,4,scatter,1,0.648,0,0,0
orbit_train,orbit,train,85.0,164.7,1.9,11,rows,0,1.385,0,0,1
orbit_train,orbit,train,73.8,291.4,1.56,6,scatter,1,1.395,0,1,0
orbit_train,orbit,train,37.7,81.7,1.98,9,scatter,1,1.192,0,0,1
orbit_train,orbit,train,65.5,269.3,1.98,1,crowd,0,1.276,0,0,1
orbit_train,orbit,train,50.9,25.7,1.77,4,scatter,1,0.871,0,1,0
orbit_train,orbit,train,40.1,187.3,2.65,49,rows,0,0.981,0,1,0
orbit_train,orbit,train,67.8,283.0,1.52,18,clusters,0,0.953,0,1,0
orbit_train,orbit,train,52.6,65.4,1.26,5,as built,1,0.967,0,1,0
orbit_train,orbit,train,56.2,106.6,1.57,11,scatter,0,0.6,0,1,0
orbit_train,orbit,train,76.1,327.6,1.51,18,clusters,0,1.409,0,0,0
orbit_train,orbit,train,56.0,200.0,2.03,11,scatter,0,1.238,0,0,0
orbit_train,orbit,train,51.0,29.0,2.12,2,scatter,1,1.049,0,1,0
orbit_train,orbit,train,32.2,355.9,3.28,31,scatter,1,1.132,0,0,1
orbit_train,orbit,train,82.0,141.1,1.07,2,scatter,0,1.392,0,1,0
orbit_train,orbit,train,72.3,291.2,1.58,26,clusters,1,1.422,0,0,0
orbit_train,orbit,train,38.3,132.4,2.65,16,as built,1,0.942,0,0,0
orbit_train,orbit,train,75.8,138.2,1.43,39,crowd,0,1.309,0,0,0
orbit_train,orbit,train,32.2,181.5,3.49,19,as built,0,0.721,0,0,0
orbit_train,orbit,train,71.6,276.2,1.54,4,cluster,1,1.051,0,1,0
orbit_train,orbit,train,49.4,316.2,1.42,13,clusters,0,0.88,0,1,0
orbit_train,orbit,train,50.9,355.5,1.11,12,scatter,1,0.941,0,0,0
orbit_train,orbit,train,71.0,110.4,1.97,5,rows,1,0.899,0,1,1
orbit_train,orbit,train,42.1,61.1,2.62,13,cluster,0,0.695,0,0,1
orbit_train,orbit,train,63.5,10.9,1.53,4,rows,0,1.19,0,0,0
orbit_train,orbit,train,38.9,69.9,1.17,54,crowd,1,1.121,0,1,0
orbit_train,orbit,train,35.3,319.8,1.27,23,cluster,1,1.158,0,0,0
orbit_train,orbit,train,34.6,92.6,2.41,8,cluster,1,0.867,0,1,0
orbit_train,orbit,train,49.1,6.7,2.2,5,cluster,0,0.929,0,0,0
orbit_train,orbit,train,73.8,350.0,1.58,6,as built,1,0.916,0,0,0
orbit_train,orbit,train,35.9,8.5,1.95,66,crowd,1,1.073,0,1,0
orbit_train,orbit,train,43.4,208.2,2.41,12,rows,1,0.915,0,0,0
orbit_train,orbit,train,33.8,33.1,1.89,26,crowd,1,0.941,0,0,1
orbit_train,orbit,train,40.9,217.4,2.21,10,as built,1,1.139,0,1,0
orbit_train,orbit,train,43.3,296.2,1.96,47,rows,1,1.071,0,0,0
orbit_train,orbit,train,83.8,153.2,1.33,4,as built,1,0.781,0,0,0
orbit_train,orbit,train,84.5,259.2,1.7,4,cluster,1,1.084,0,1,0
orbit_train,orbit,train,80.6,199.3,1.06,11,rows,1,1.191,0,1,0
orbit_train,orbit,train,60.5,316.6,1.01,10,scatter,0,1.316,0,1,0
orbit_train,orbit,train,30.8,160.2,3.39,16,clusters,1,1.317,0,0,0
orbit_train,orbit,train,67.5,40.3,1.42,12,scatter,0,0.602,0,1,0
orbit_train,orbit,train,84.4,303.1,1.17,10,rows,1,1.403,0,0,0
orbit_train,orbit,train,55.6,152.0,1.75,5,scatter,1,0.756,0,0,0
orbit_train,orbit,train,53.1,269.0,2.28,18,scatter,0,0.844,0,0,0
orbit_train,orbit,train,75.7,322.3,1.54,14,scatter,1,0.58,0,1,0
orbit_train,orbit,train,61.9,235.4,1.99,7,scatter,0,1.129,0,0,1
orbit_train,orbit,train,61.9,229.7,1.85,10,cluster,1,1.25,0,0,1
orbit_train,orbit,train,72.3,179.2,1.93,16,clusters,1,1.412,0,0,1
orbit_train,orbit,train,32.5,82.1,1.5,49,crowd,1,0.782,0,0,0
orbit_train,orbit,train,68.9,273.1,1.12,50,crowd,0,0.565,0,0,0
orbit_train,orbit,train,31.6,206.9,1.33,1,scatter,1,0.843,0,0,0
orbit_train,orbit,train,48.6,268.2,1.02,2,scatter,1,0.964,0,0,0
orbit_train,orbit,train,49.7,213.7,1.34,32,rows,1,0.699,0,0,0
orbit_train,orbit,train,80.3,235.8,1.74,1,cluster,1,0.834,0,0,0
orbit_train,orbit,train,43.9,337.6,1.5,33,scatter,1,0.602,0,0,0
orbit_train,orbit,train,75.7,39.4,1.32,28,scatter,1,0.867,0,0,0
orbit_train,orbit,train,45.6,61.2,1.51,9,scatter,1,0.708,0,0,0
orbit_train,orbit,train,77.2,332.9,1.85,21,scatter,1,0.591,0,1,1
orbit_train,orbit,train,74.7,178.2,1.63,4,scatter,1,0.788,0,1,0
orbit_train,orbit,train,82.4,74.8,1.71,12,scatter,1,0.672,0,0,0
orbit_train,orbit,train,61.8,297.4,2.03,14,scatter,1,0.579,0,0,1
orbit_train,orbit,train,53.4,190.1,2.25,19,clusters,1,0.905,0,1,0
orbit_train,orbit,train,66.8,58.7,1.7,3,cluster,1,0.623,0,0,0
orbit_train,orbit,train,44.5,33.7,2.58,23,crowd,0,1.0,0,0,1
orbit_train,orbit,train,83.4,133.3,1.55,37,rows,0,1.028,0,1,0
orbit_train,orbit,train,70.3,193.0,1.01,24,rows,1,0.981,0,0,0
orbit_train,orbit,train,62.0,177.7,1.1,2,scatter,1,0.966,0,0,0
orbit_train,orbit,train,61.4,22.6,1.9,9,scatter,1,0.776,0,0,1
orbit_train,orbit,train,59.9,342.6,1.14,21,rows,1,0.898,0,0,0
orbit_train,orbit,train,40.7,288.7,2.74,3,scatter,1,1.156,0,0,0
orbit_train,orbit,train,37.5,226.2,2.23,1,cluster,1,0.662,0,0,0
orbit_train,orbit,train,79.9,35.5,1.77,5,scatter,0,1.307,0,1,1
orbit_train,orbit,train,71.7,154.5,1.48,17,crowd,0,1.32,0,0,0
orbit_train,orbit,train,72.7,204.8,1.35,10,rows,1,0.582,0,1,0
orbit_train,orbit,train,30.2,61.7,1.71,26,rows,1,1.385,0,0,0
orbit_train,orbit,train,54.6,318.2,1.61,24,crowd,1,1.371,0,1,0
orbit_train,orbit,train,33.6,271.2,1.49,7,scatter,0,0.847,0,1,0
orbit_train,orbit,train,63.8,192.1,1.8,24,crowd,0,1.399,0,0,1
orbit_train,orbit,train,41.7,337.4,2.43,24,clusters,1,1.156,0,0,0
orbit_train,orbit,train,46.9,353.8,1.67,40,crowd,0,1.398,0,0,0
orbit_train,orbit,train,56.5,228.6,1.0,28,cluster,1,0.78,0,0,0
orbit_train,orbit,train,76.8,339.8,1.05,19,clusters,0,0.626,0,1,0
orbit_train,orbit,train,41.7,319.2,1.43,33,crowd,1,1.026,0,1,0
orbit_train,orbit,train,58.4,62.4,2.07,11,scatter,1,0.802,0,0,0
orbit_train,orbit,train,59.9,327.8,1.52,54,scatter,0,0.952,0,1,0
orbit_train,orbit,train,71.8,158.3,1.29,6,scatter,0,0.835,0,1,0
orbit_train,orbit,train,32.4,291.0,2.62,11,scatter,1,0.751,0,0,0
orbit_train,orbit,train,81.1,173.6,1.52,4,rows,1,0.716,0,0,0
orbit_train,orbit,train,65.3,146.6,1.96,19,crowd,1,0.859,0,0,1
orbit_train,orbit,train,46.4,187.8,1.04,8,as built,1,1.382,0,1,0
orbit_train,orbit,train,34.5,18.5,1.7,57,clusters,1,0.992,0,1,0
orbit_train,orbit,train,75.2,168.3,1.7,15,cluster,0,1.41,0,0,0
orbit_train,orbit,train,54.2,66.0,2.16,62,crowd,0,1.412,0,0,0
orbit_train,orbit,train,42.8,129.3,1.29,11,crowd,1,0.98,0,0,0
orbit_train,orbit,train,87.0,317.8,1.39,50,crowd,0,0.997,0,0,0
orbit_train,orbit,train,84.4,287.9,1.53,10,cluster,1,0.875,0,0,0
